eu
6975
78.282997,20.634001,229.507
139.23599,55.224998,140.543
139.65401,55.5,140.062
139.397,55.651001,140.228
139.16901,55.783001,140.549
254.106,46.098999,34.757999
253.713,46.286999,34.853001
253.59,46.505001,34.894001
254.05901,47.073002,34.827
254.267,47.484001,35.016998
294.76801,36.688,322.73001
180.52499,20.547001,108.166
180.908,21.202,108.64
178.22301,21.025,110.635
175.98399,20.219,112.584
176.388,20.360001,111.974
178.328,20.614,110.166
178.47501,20.700001,109.833
176.95,20.780001,111.103
175.964,20.483,112.15
79.787003,31.174999,148.83501
79.084,31.702,148.834
78.143997,30.413,149.987
78.510002,30.208,149.54201
78.747002,30.552,149.177
78.758003,30.316999,149.452
90.136002,43.389,218.791
337.63501,29.09,302.29199
337.27499,28.812,302.108
335.60001,28.205,303.82101
333.89899,28.556,306.483
334.01501,28.681999,305.836
334.14099,28.546,305.42801
333.79199,28.886999,306.58801
333.42401,28.604,306.189
332.96399,28.837,307.16199
331.98099,29.238001,308.70599
332.17001,28.813,307.83301
332.30399,28.787001,307.91101
331.69601,28.975,308.272
330.85199,29.142,309.832
86.349998,43.471001,216.431
88.092003,43.889999,214.85001
87.249001,44.765999,215.08099
86.988998,44.860001,214.914
312.172,53.796001,329.30499
238.629,25.271999,68.212997
235.366,23.922001,71.063004
238.424,25.068001,68.598999
238.95,25.174999,68.054001
237.845,25.197001,68.998001
238.989,25.454,66.997002
239.278,25.966999,66.932999
247.98399,34.623001,56.618
249.105,34.797001,54.949001
249.31599,35.325001,54.969002
250.36,35.372002,53.937
250.55299,35.279999,53.691002
250.05701,34.492001,53.779999
249.828,34.362,53.835999
250.11301,34.562,53.384998
250.504,34.75,52.924999
250.679,34.681,52.956001
250.306,34.569,53.195999
250.591,34.286999,52.772999
250.72701,34.286999,52.383999
250.944,34.325001,52.353001
251.409,34.382999,51.964001
251.164,34.254002,52.16
251.063,34.332001,52.240002
250.409,33.837002,52.728001
250.924,33.909,52.394001
251.341,34.044998,52.230999
250.86099,33.917,52.859001
251.075,33.922001,52.612
250.966,34.007,52.841999
250.5,33.252998,53.171001
139.108,54.155998,141.13699
139.61099,54.233002,140.853
139.701,53.917,140.873
139.297,54.305,141.093
139.153,54.423,141.069
138.746,54.588001,141.45599
77.945,20.844,230.07401
78.568001,21.323,229.67101
79.587997,21.596001,228.209
79.496002,21.004,229.022
79.151001,21.698999,228.70799
79.560997,21.466999,228.39101
79.477997,21.077999,228.72501
78.748001,21.368,228.974
78.695999,20.433001,229.21899
78.130997,20.542999,229.69901
78.169998,20.525999,229.131
139.287,55.438999,140.377
139.908,55.235001,140.086
139.72301,55.394001,140.21899
254.02,45.655998,34.682999
253.85201,46.115002,34.917
253.69901,46.227001,35.040001
253.929,46.851002,34.955002
253.98199,47.335999,34.962002
254.49001,48.257999,34.844002
121.684,51.187,147.08299
254.39,47.410999,35.061001
181.754,21.504,106.996
177.40401,21.028,111.24
177.386,20.278999,111.45
176.201,20.628,112.48
177.76401,20.649,110.742
175.015,20.681,113.675
80.766998,31.236,148.965
79.789001,32.374001,148.819
79.412003,31.572001,149.47
79.156998,30.976999,149.69
78.655998,31.77,149.01199
78.639,31.152,149.239
79.692001,31.216999,148.049
81.334,30.389,147.349
81.426003,29.962999,147.655
333.517,28.916,307.49799
333.965,28.848,306.78699
334.69501,28.702999,305.20901
334.77399,28.607,304.72601
334.27701,28.266001,304.39001
333.92499,28.325001,306.30801
333.34201,28.728001,306.746
333.15799,28.599001,306.87399
332.30399,28.433001,307.96301
333.065,28.452,306.76901
332.39301,28.740999,308.03
331.384,29.006001,309.28201
331.20901,28.934999,309.466
331.302,29.129,309.60599
86.579002,43.675999,215.078
86.612,44.643002,214.914
86.685997,44.591999,215.19
86.592003,44.686001,215.582
312.16101,54.178001,329.297
238.69701,25.287001,68.056999
238.123,24.813,68.561996
238.30701,24.825001,68.361
240.517,25.166,66.228996
239.798,25.784,67.060997
239.298,25.414,66.871002
248.537,34.513,55.109001
248.11301,34.529999,55.887001
248.20399,34.181999,55.880001
248.7,34.583,55.354
249.35899,34.426998,54.743999
249.23801,34.722,54.923
249.57201,34.715,54.41
250.08501,34.740002,54.191002
250.328,35.023998,53.799
250.84801,34.998001,53.036999
250.427,34.645,52.971001
250.11501,34.193001,53.174
250.188,34.201,53.151001
250.70799,34.442001,52.669998
250.931,34.144001,52.460999
250.595,34.139,52.439999
250.961,34.347,52.445
250.55299,33.938999,52.591
251.04201,33.909,52.365002
250.985,33.928001,52.668999
250.93401,33.855,52.702999
250.77299,33.971001,53.192001
250.508,33.634998,53.289001
251.487,34.223999,52.557999
251.04601,34.176998,52.905998
139.81799,54.386002,140.953
140.311,54.243999,140.407
139.12801,54.404999,141.248
139.54601,54.424999,140.95399
138.606,54.777,141.75301
139.065,54.561001,141.429
78.313004,20.846001,230.142
78.889999,21.138,229.584
78.838997,21.582001,229.11301
79.059998,20.784,229.054
79.894997,21.049,228.10699
79.188004,21.559,228.46201
79.004997,21.489,228.58701
79.599998,20.709,228.38901
78.487,20.617001,229.20399
77.445,20.799,229.80701
78.933998,20.809,228.679
139.496,55.366001,140.317
139.28,55.654999,140.437
138.911,56.098,140.616
254.00301,46.056,34.860001
254.315,46.907001,34.687
253.685,46.352001,35.085999
253.938,47.280998,34.779999
253.8,47.32,34.973
253.063,47.609001,34.901001
253.5,48.134998,34.939999
253.72501,47.577999,35.035999
181.30299,21.437,107.262
177.99699,21.250999,110.86
176.395,20.905001,112.601
82.345001,31.615999,147.724
81.818001,31.697001,147.82899
80.591003,31.650999,149.19701
80.001999,31.679001,149.494
79.398003,31.337,150.125
79.530998,31.412001,149.897
79.195999,32.074001,149.476
78.834,31.086,149.85201
79.292999,30.796,149.39101
80.343002,30.747999,147.815
80.134003,30.837,148.05701
81.501999,30.222,147.35201
332.858,29.208,307.30801
332.82401,28.648001,307.573
333.63,28.584,307.11801
333.33499,28.738001,306.862
335.09698,27.908001,304.07599
334.09201,28.413,305.547
332.73099,28.65,307.39899
332.60901,28.504,307.31201
332.634,28.27,306.978
332.53201,28.563,307.806
331.94501,28.778,307.98199
332.35901,28.690001,307.89001
331.65701,28.966,309.452
330.43399,29.009001,310.556
330.33701,29.778999,311.159
172.328,21.297001,100.609
86.439003,45.685001,215.142
86.592003,44.596001,215.702
185.24001,22.681999,86.836998
125.761,31.514999,121.243
127.296,31.371,120.237
125.961,32.014,121.323
127.012,31.709,120.411
127.545,31.372999,120.053
85.283997,36.231998,215.795
249.205,35.036999,54.647999
248.338,34.092999,55.664001
249.08701,34.078999,54.889
248.73,34.162998,55.702999
248.66901,33.904999,55.382999
249.416,34.640999,54.578999
249.795,34.751999,54.313999
249.83299,34.560001,54.221001
249.366,34.501999,54.728001
249.673,34.080002,53.863998
250.931,35.042,52.865002
250.651,34.692001,52.817001
249.76801,34.265999,53.626999
250.72701,34.455002,52.546001
250.524,34.193001,52.831001
250.136,33.933998,53.279999
250.453,34.147999,53.096001
250.56,33.993999,52.93
250.55,33.917999,53.042999
250.319,33.597,53.083
250.55099,33.651001,52.998001
251,34.028,52.897999
251.239,34.146,52.723
251.23801,34.508999,52.842999
250.899,33.861,53.082001
139.61301,54.703999,140.99899
139.256,54.737,141.24899
139.50999,54.479,141.04201
139.76199,54.341999,141.13699
139.186,54.518002,141.257
139.028,54.675999,141.26199
78.303001,20.806,230.189
79.457001,21.372999,228.66901
79.149002,21.424999,229.265
79.207001,20.715,228.86301
79.417999,21.535,228.52499
79.417,20.579,228.726
79.149002,21.17,228.83501
79.068001,21.228001,228.57001
79.371002,19.612,228.828
78.853996,20.594,229.045
139.694,55.745998,140.675
139.491,55.59,140.53799
139.435,55.737,140.31599
253.87399,46.004002,34.695
254.323,47.111,34.432999
254.33701,47.192001,34.581001
254.246,47.409,34.664001
254.03,47.486,35.050999
253.48399,47.525002,34.980999
253.51601,48.140999,34.859001
253.70799,48.118999,34.530998
254.657,48.169998,34.532001
254.46001,47.849998,34.988998
121.873,51.820999,146.998
80.913002,31.795,148.849
80.847,31.979,149.254
80.059998,31.955,150.17999
79.696999,30.750999,150.918
78.862,31.743999,150.513
78.950996,31.312,150.718
78.217003,32.698002,150.27499
78.746002,32.081001,150.146
78.557999,32.262001,150.11301
79.345001,31.091,149.659
80.028999,31.108999,149.045
80.399002,31.152,148.60699
79.862,30.847,148.94701
332.207,29.979,308.78699
333.931,28.799999,306.04999
333.45801,28.298,307.33301
333.38199,28.261999,306.54901
333.01199,28.586,307.07999
332.48801,28.563999,307.68301
332.21399,28.323999,308.13199
333.561,27.841,306.146
332.306,28.047001,307.82401
332.10999,28.319,308.62701
332.177,28.799999,308.465
331.20999,28.605,309.733
331.04099,29.094999,310.04199
331.28101,29.105,309.58801
328.00101,30.636,313.53799
329.134,30.764999,311.90701
70.209999,33.498001,215.35001
126.404,30.544001,119.005
128.117,30.742001,118.697
127.693,31.34,119.613
127.129,31.864,120.318
127.124,32.080002,120.267
126.879,31.716999,120.451
86.160004,36.879002,215.22501
86.012001,37.095001,214.92999
248.021,34.724998,55.523998
249.28,34.868999,54.653
248.418,34.113998,55.653
250.293,35.054001,54.709
249.968,34.778999,54.873001
250.597,35.035999,54.403999
250.063,34.898998,54.216999
250.495,34.824001,53.965
250.448,34.921001,53.792999
249.737,34.860001,54.183998
250.452,34.599998,53.272999
250.57401,34.692001,53.027
250.05499,34.254002,53.235001
250.467,34.691002,53
251.078,34.727001,52.335999
250.827,34.460999,52.436001
250.19501,34.02,53.233002
250.668,34.229,52.846001
250.937,33.979,52.564999
250.489,34.023998,53.091
251.84801,34.393002,52.478001
250.23,33.597,53.509998
250.66499,33.953999,53.569
251.384,34.448002,52.806999
250.18201,33.964001,53.796001
139.392,54.974998,141.367
139.841,54.935001,141.157
139.47701,54.516998,141.101
139.341,54.498001,141.241
138.95,54.828999,141.642
138.83099,55.014,141.73
138.83099,55.014,141.73
78.455002,20.910999,230.218
79.114998,20.903999,229.353
79.68,20.392,228.994
79.111,20.83,228.985
80.061996,20.804001,228.021
79.053001,20.907,228.685
78.954002,20.823999,228.948
78.639,21.177999,228.767
79.065002,20.768,228.67101
139.85201,55.618999,140.508
139.608,55.291,140.375
254.804,46.498001,34.847
253.675,46.087002,34.910999
253.425,46.424999,34.685001
254.08099,47.006001,34.731998
254.16901,48.161999,34.571999
254.01801,47.695999,34.409
254.03999,48.134998,34.459999
253.47501,47.507,34.567001
253.425,47.394001,34.674
253.918,47.848999,34.888
255.099,47.813999,34.865002
254.636,47.327,35.000999
78.929001,30.959999,151.3
79.322998,30.988001,151.323
78.498001,31.872,151.44501
78.620003,31.66,151.57201
78.817001,32.179001,150.87601
78.508003,31.812,151.259
78.556999,31.862,150.756
78.947998,31.865,150.392
79.277,31.976999,149.98199
79.042,32.551998,149.30499
79.335999,31.417999,150.259
79.018997,31.908001,150.08299
79.303001,31.556999,149.636
77.767998,31.879,150.043
332.04001,29.436001,308.78
331.03299,28.938,309.64801
332.595,28.341,307.48199
331.55499,28.645,308.867
331.035,28.643,309.534
332.40601,28.052999,307.46201
332.63101,28.080999,307.508
332.09601,28.406,308.47198
331.72101,28.372999,308.474
331.742,28.205999,308.83499
330.56201,28.558001,310.15701
328.50699,30.007,312.96701
188.48199,19.872999,126.122
327.72101,31.437,314.18201
100.317,26.747999,154.673
98.871002,26.153999,156.17101
97.259003,26.621,157.424
127.432,30.525,118.87
129.26801,31.198999,117.913
128.502,31.691,118.913
127.279,32.821999,120.197
86.319,37.377998,215.12399
85.804001,37.792999,215.306
85.745003,37.382,215.235
249.42999,34.771,54.634998
250.061,34.833,54.310001
250.049,34.737,54.334999
251.20399,35.344002,53.647999
250.89301,35.455002,54.426998
251.433,35.299,53.657001
250.76601,35.301998,53.882999
250.067,34.741001,54.105
250.32201,34.865002,53.723
250.681,35.472,53.682999
250.23399,34.750999,53.569
250.16901,34.537998,53.369999
250.25101,34.493999,52.924
251.011,34.768002,52.363998
250.217,34.362,53.174999
250.44,34.293999,53.148998
250.005,33.952999,53.252998
250.73199,34.247002,52.910999
250.91,34.120998,52.874001
250.806,34.132,52.868999
250.433,33.638,53.391998
250.832,34.016998,53.139999
250.63499,34.023998,53.368999
250.263,33.786999,53.528999
250.78999,34.095001,53.215
139.41701,55.321999,141.431
139.287,54.973,141.521
139.616,54.751999,141.17999
139.422,54.638,141.48199
139.48801,54.414001,141.185
139.686,54.695,141.289
78.374001,21.157,230.215
78.978996,21.636999,229.524
78.362999,20.822001,230.67
79.797997,21.311001,228.79401
79.237,20.641001,229.145
79.139,21.055,228.939
79.496002,20.989,228.47301
79.218002,21.172001,228.22701
79.637001,20.759001,228.304
79.575996,20.716,228.416
139.77299,55.221001,140.343
139.375,55.637001,140.71899
253.705,45.897999,34.890999
253.57899,45.983002,35.007999
254.062,46.904999,34.609001
254.338,47.825001,34.331001
253.836,47.744999,34.577999
253.763,47.780998,34.431
253.59399,47.841,34.462002
253.92599,47.91,34.557999
253.776,47.762001,34.59
253.862,47.779999,34.782001
254.105,47.757,34.598
79.213997,28.671,151.118
78.578003,31.125999,151.32401
78.204002,31.666,151.356
77.887001,31.694,151.60201
78.495003,31.891001,151.589
79.010002,32.094002,150.93401
78.611,32.131001,151.008
78.389,31.879999,151.11501
78.111,31.607,151.17999
78.100998,32.720001,150.616
78.022003,31.681999,151.17999
77.940002,30.996,151.614
78.355003,31.049,150.492
78.025002,31.605,150.817
322.20801,27.329,295.944
329.05899,30.052999,311.43701
330.15302,29.372,310.20801
330.884,28.919001,309.54401
330.91599,28.465,309.70499
330.74701,28.379,309.927
331.09698,28.266001,309.47198
331.517,28.063999,308.53101
332.314,28.046,308.16299
331.94501,28.197001,308.48599
330.91599,28.497,309.771
328.63199,29.454,312.004
326.353,29.882,314.375
190.101,20.305,124.409
100.518,26.621,154.34399
99.342003,26.841999,155.621
99.538002,25.552999,155.786
97.286003,26.504,157.606
96.543999,25.958,158.02499
96.223,26.398001,158.28101
87.432999,36.806,213.69
86.709999,37.009998,214.741
86.054001,38.466,214.76401
85.540001,38.307999,215.718
85.225998,36.903,216.36501
250.172,34.723,53.911999
249.95399,34.549999,53.959999
250.25301,34.731998,54.208
250.552,34.678001,53.823002
249.582,34.349998,54.956001
249.78101,34.626999,54.729
250.075,34.848,54.235001
250.064,34.776001,54.201
250.72701,35.335999,53.514999
250.10201,34.655998,53.924999
250.103,34.59,53.703999
250.12,34.645,53.73
250.295,34.499001,53.292999
251.07899,35.084999,53.112
250.584,34.202999,53.016998
250.10899,34.212002,53.209999
250.922,34.425999,52.580002
250.664,33.944,53.063999
250.744,33.974998,53.056999
250.702,33.724998,53.015999
250.955,33.917,52.863998
250.38901,33.672001,53.290001
250.68401,34.147999,53.361
250.571,34.042999,53.324001
250.245,33.941002,53.48
139.702,55.042,141.00999
139.26199,54.785,141.32899
139.138,55.078999,141.52699
139.32899,54.720001,141.409
139.508,54.464001,141.31799
138.933,55.030998,141.811
78.724998,21.402,229.66
78.567001,20.705999,230.522
79.288002,21.596001,228.858
79.557999,20.995001,228.942
80.065002,21.381001,227.414
78.580002,21.698,228.851
79.323997,21.702,228.133
78.973999,20.253,229.487
78.806999,20.548,229.071
79.460999,20.504999,228.468
138.778,55.456001,141.02299
254.28999,46.213001,34.918999
253.508,45.904999,35.629002
254.23801,46.700001,34.602001
254.302,47.808998,34.428001
254.364,47.959999,34.118999
253.75301,47.888,34.176998
253.741,47.918999,34.195
253.87399,47.827,34.193001
253.98,48,33.757
253.90401,47.860001,34.097
254.425,47.591,34.483002
120.702,51.606998,147.757
78.311996,29.538,151.769
77.769997,29.669001,152.056
77.771004,30.362,151.925
324.80099,27.554001,293.436
78.088997,31.711,151.23399
78.540001,32.028,151.05499
77.718002,31.789,151.493
77.759003,31.795,151.80299
77.411003,31.066999,152.07201
77.497002,31.934999,151.31
77.612,31.179001,151.78101
325.392,26.205,292.82599
323.16101,26.719999,295.19501
323.06601,26.488001,295.42099
322.08801,27.077,296.414
320.86401,27.931,298.69901
329.62201,29.903,311.59698
329.431,29.606001,311.862
330.22101,28.853001,310.47299
330.51199,28.15,310.21301
330.99399,28.354,309.74701
331.38599,28.115,309.237
331.55399,28.249001,308.983
330.828,28.358,309.806
328.03799,28.961,312.47
328.056,29.452,312.655
326.841,29.209999,312.798
143.908,53.597,126.04
99.528999,26.507999,155.073
99.186996,26.805,155.856
98.454002,25.849001,157.536
97.831001,25.525999,157.83099
96.704002,25.268999,158.89101
95.587997,26.608,159.05299
85.942001,36.856998,214.978
87.162003,37.722,214.151
87.052002,36.591,214.86501
85.561996,38.206001,215.47301
250.492,34.922001,53.948002
250.18201,34.115002,54.344002
250.37,34.523998,53.993999
249.78799,34.042999,54.592999
250.21201,34.863998,54.671001
250.286,34.980999,54.615002
250.46899,35.210999,54.688999
250.261,35.473,54.497002
249.44901,34.632,54.647999
249.55901,34.615002,54.528999
250.674,35.365002,53.759998
250.754,35.279999,53.506001
251.735,35.768002,52.758999
249.744,34.320999,53.938999
250.526,34.160999,53.096001
250.95399,34.653,52.589001
250.71201,34.243999,52.671001
251.099,34.113998,52.334999
250.765,33.984001,52.800999
251.127,33.950001,52.436001
251.23399,33.959999,52.707001
250.207,33.705002,53.436001
250.662,34,53.305
250.70599,33.993999,52.966999
250.74899,34.167999,53.431999
250.34,34.098999,53.492001
139.59599,54.791,141.207
139.618,54.897999,141.168
139.584,55.084999,141.117
139.726,54.901001,141.157
139.481,55.011002,141.30901
139.282,55.055,141.491
78.470001,21.726999,229.312
78.094002,21.273001,229.96201
78.443001,21.65,229.62199
78.773003,20.586,229.64799
78.539001,20.849001,229.608
79.438004,21.482,228.202
78.960999,21.42,228.758
79.219002,21.485001,228.457
79.071999,21.257,228.608
78.797997,21.009001,229.29201
139.257,55.459,140.912
342.78201,22.132999,279.67401
254.213,45.907001,34.966
253.496,46.453999,34.803001
254.041,47.34,34.463001
254.261,47.928001,34.057999
254.437,48.035999,33.707001
254.08099,47.919998,34.004002
254.39301,47.759998,34.030998
254.327,47.918999,33.817001
253.79401,47.112999,34.401001
122.42,50.959999,147.224
78.098,29.575001,151.722
78.282997,31.106001,150.78799
77.212997,30.931999,152.146
77.126999,31.561001,152.088
77.107002,31.513,152.157
77.386002,31.218,152.533
77.075996,31.683001,152.418
77.535004,31.733999,151.78101
77.212997,32.558998,151.392
326.89401,26.975,291.10199
325.668,27.419001,292.56799
325.40701,26.931,292.60199
323.80701,26.882999,294.625
322.94199,26.712999,295.728
322.599,26.591,295.60199
322.867,27.013,295.561
321.72101,27.802,297.814
329.009,30.426001,312.69
330.08301,29.077999,310.83099
329.698,28.816,311.194
330.55499,28.038,309.51501
330.73001,27.698999,309.03799
331.077,28.118999,309.33499
331.798,28.108,308.638
330.272,28.646,309.93799
328.24899,29.518,312.08899
326.81699,30.35,313.80701
190.785,19.646,123.295
100.297,25.274,154.36099
99.542,26.558001,155.797
100.19,26.207001,155.63499
99.954002,25.481001,155.963
97.942001,26.125999,157.45799
97.775002,25.356001,157.728
96.468002,25.556,158.92999
95.045998,26.587,159.12801
86.653,38.536999,213.92999
87.474998,37.131001,214.10201
86.616997,37.757,214.955
249.209,34.620998,54.957001
249.285,34.040001,55.150002
250.244,34.153,54.41
250.17,34.077,54.541
250.065,34.092999,54.730999
249.98599,34.380001,54.851002
250.129,34.834,54.792
248.76401,34.015999,55.456001
249.614,34.844002,54.451
250.036,34.77,54.215
249.547,34.536999,54.431
250.52,34.521,53.609001
250.009,34.095001,53.798
250.45399,34.467999,53.358002
250.48599,34.208,53.151001
250.91701,34.268002,52.827
251.158,34.252998,52.502998
250.657,33.912998,52.682999
251.214,34.187,52.57
251.026,34.047001,52.844002
251.03799,34.001999,52.909
250.661,34.002998,53.290001
250.84399,33.957001,52.983002
250.431,33.992001,53.375
251.02299,33.976002,52.820999
249.914,33.912998,53.720001
139.509,54.959999,141.334
140.043,54.813999,141.29201
140.476,54.764,140.605
139.707,55.069,140.99899
139.61099,55.042,141.217
139.841,54.688999,140.839
77.567001,20.73,231.099
77.823997,20.757,230.836
78.588997,21.282,229.321
78.555,21.038,229.649
78.921997,21.325001,229.37
79.301003,21.660999,228.448
78.818001,21.358,228.911
78.928001,20.200001,229.47099
78.864998,20.806999,229.146
345.078,21.458,277.28101
345.63599,21.49,276.86899
344.45401,21.459999,277.64099
345.108,21.542,277.25101
254.81,48.202999,34.652
254.907,47.775002,33.960999
255.02299,48.318001,33.730999
254.55099,47.955002,33.810001
119.514,51.549999,148.325
253.81,46.763,34.444
254.618,47.075001,34.179001
254.254,46.925999,34.236
77.278999,29.719,152.097
76.349998,30.872999,153.317
76.558998,31.403,152.905
76.428001,31.384001,152.804
76.025002,31.718,152.79601
76.623001,31.572001,152.494
77.144997,31.806999,151.895
326.27701,27.429001,291.90201
326.92499,27.117001,291.44101
326.73199,27.306999,291.55099
327.07999,27.33,291.23999
326.44101,27.051001,291.26199
325.573,27.080999,292.72101
325.70499,26.107,291.91101
324.66299,26.257,293.41901
323.75299,26.672001,294.64899
322.70801,27.174,296.28201
321.32901,27.521,298.759
321.01999,27.58,299.16101
329.965,28.940001,310.62701
329.71899,28.808001,311.061
330.07501,28.110001,310.56601
330.92401,27.658001,309.22198
330.53799,28.375999,310.01199
329.63101,29.056999,310.33499
329.76999,29.319,310.508
326.983,30.436001,313.79999
326.64001,29.99,313.96301
99.551003,25.072001,154.98801
101.809,27.000999,152.87
101.131,27.83,153.15401
100.314,26.708,154.543
99.672997,26.666,155.17999
98.814003,26.23,156.312
96.773003,26.575001,158.049
96.070999,26.232,158.42
95.749001,26.164,158.461
87.704002,36.931,214.09801
87.165001,36.898998,214.52699
87.813004,36.841999,214.33501
249.535,34.666,55.401001
249.75999,34.391998,55.379002
249.56,33.465,55.120998
248.94299,33.249001,55.676998
249.658,33.841,55.389999
249.99899,34.473,54.719002
249.49699,34.344002,55.34
247.964,33.598,56.459999
248.645,33.987,55.558998
248.731,33.844002,55.138
249.101,34.124001,54.772999
250.22501,34.214001,53.610001
250.37,33.922001,53.549
250.666,34.080002,52.974998
251.007,34.296001,52.726002
250.672,33.956001,52.790001
251.617,34.465,52.014999
251.03101,34.036999,52.605999
251.436,34.264999,52.415001
250.90199,33.976002,52.832001
250.67999,33.957001,53.247002
250.569,34.071999,53.140999
250.589,34.111,53.421001
250.40601,34.118,53.582001
250.37,34.033001,53.48
250.47099,34.174,53.473
140.252,55.112,140.94701
139.60699,55.437,141.032
139.72701,55.258999,141.08
139.44501,55.208,141.384
140.02499,54.844002,140.911
76.944,20.266001,231.619
76.917,20.153999,231.95
77.485001,20.492001,231.26199
78.040001,20.658001,230.349
77.806999,20.929001,230.39101
77.744003,21.080999,230.222
78.105003,21.042,229.903
78.459999,20.837,229.558
78.285004,20.93,229.778
78.555,21.319,229.26401
78.660004,20.971001,229.47301
344.996,21.518999,277.38501
345.224,21.488001,277.17599
345.21899,21.576,277.27899
344.37799,21.598,277.63101
254.159,46.213001,34.403999
255.04401,47.448002,33.674
120.095,51.675999,148.75101
255.63901,47.466999,33.665001
255.895,47.109001,33.365002
254.94,46.339001,33.866001
253.927,46.076,35.105999
76.269997,31.002001,152.799
76.487999,31.285999,152.45799
75.814003,31.495001,153.119
76.248001,31.368999,152.783
76.772003,31.054001,152.89301
325.26901,27.587999,292.71899
326.561,27.007999,291.35199
327.45599,26.812,289.77802
326.10501,27.972,292.737
326.69,27.271999,291.20901
326.95099,27.233,291.056
327.353,27.24,290.66599
326.30899,26.785999,291.90601
326.12,26.348,291.53299
325.298,26.353001,292.28601
323.35901,27.233999,295.948
322.89099,27.15,296.20599
322.535,26.997999,296.63199
321.14401,27.759001,299.87
319.56601,27.721001,300.802
330.246,28.572001,309.939
330.073,28.379,310.56601
329.935,28.847,310.543
327.95001,30.143999,312.83099
328.53,30.096001,311.974
327.86301,30.283001,311.76999
327.13699,30.67,312.78201
326.207,29.985001,315.155
100.902,27.268,153.155
102.448,26.629999,152.217
102.103,26.881001,152.58501
101.389,26.860001,153.52901
100.121,26.712,154.761
99.304001,26.277,155.414
97.663002,25.768,157.181
96.573997,25.653999,157.944
96.500999,26.452999,157.659
96.737,26.67,157.034
86.782997,37.227001,214.909
87.092003,36.599998,214.718
249.55901,35.040001,55.632
248.757,33.577,56.056999
249.427,33.824001,55.674999
248.33701,33.005001,56.695
248.62601,33.721001,55.983002
248.99699,33.887001,55.821999
247.567,33.567001,56.999001
248.532,33.755001,56.182999
248.347,33.803001,56.164001
249.67,34.202999,55.396
249.21201,33.653,54.903
249.92999,33.700001,54.341
250.91901,34.014999,52.972
250.7,33.987,53.272999
251.062,33.909,52.679001
250.877,33.849998,52.679001
251.43401,34.158001,52.308998
250.575,33.459999,52.775002
251.082,33.693001,52.657001
251.66299,34.187,52.255001
251.062,34.191002,52.811001
250.045,33.839001,53.514999
